Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Cross Disciplinary Interfaces,University of Oxford GRANT,95307877,1612.26,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Research Capacity,University of Oxford GRANT,95307877,4092.66,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,"Process, Environment & Sustainability",University of Oxford GRANT,95307877,6697.08,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC ICT,University of Cambridge,95307878,-68.53,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Cambridge,95307878,38546.7,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Birmingham GRANT,95307879,32773.41,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Oxford GRANT,95307880,58666.21,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Energy Engineering,ICSTM,95307881,-156.48,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Energy Physical Sciences,ICSTM,95307881,-234.72,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Engineering,ICSTM,95307881,15393.13,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Physical Sciences,ICSTM,95307881,23089.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,ICSTM,95307882,7972.02,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,95307883,25330.08,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Sussex GRANT,95307884,24478.44,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University College London GRANT,95307885,3622.83,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,Queen's University Belfast GRANT,95307886,-1347.96,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,Queen's University Belfast GRANT,95307886,7310.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Oxford GRANT,95307887,84659.05,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Liverpool GRANT,95307888,806.65,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Liverpool GRANT,95307888,44670.47,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,95307889,47112.78,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,95307890,27026.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Strathclyde GRANT,95307891,36.46,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of York GRANT,95307892,-1970.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Bath,95307893,28113.71,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Bath,95307893,28113.72,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Engineering,University of Durham GRANT,95307894,-4472.49,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Southampton GRANT,95307895,26548.93,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Nottingham GRANT,95307896,9042.36,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Nottingham GRANT,95307896,6028.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Healthcare,University of Southampton GRANT,95307897,63617.55,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,95307898,28509.18,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,95307899,13101.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,ICSTM,95307900,5389,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,ICSTM,95307900,30537.64,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Energy Engineering,University of Liverpool GRANT,95307901,-13116.82,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Engineering,University of Liverpool GRANT,95307901,77062.1,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,University of Southampton GRANT,95307902,23837.84,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Aberdeen GRANT,95307903,-9960.84,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Edinburgh,95307904,3746.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,95307905,34379.93,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Engineering,University of Oxford GRANT,95307906,30788.93,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Sheffield GRANT,95307907,17375.56,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,95307908,72559.05,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC ICT,University of Bath,95307909,-7066,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Bath,95307909,19050.35,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Cambridge,95307910,28502.46,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,GU Global Uncertainty,City University London,95307911,-14712.76,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Engineering,University of Reading GRANT,95307912,4969.31,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Physical Sciences,University of Reading GRANT,95307912,19877.27,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Engineering,University of Oxford GRANT,95307913,4765.18,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Physical Sciences,University of Oxford GRANT,95307913,19060.74,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,The University of Manchester GRANT,95307914,6455.99,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC ICT,Heriot-Watt University GRANT,95307915,-551.49,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,Heriot-Watt University GRANT,95307915,-236.36,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,Heriot-Watt University GRANT,95307915,14197.65,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,95307915,6084.72,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,The University of Manchester GRANT,95307916,20461.39,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,95307917,30494.38,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC ICT,University of Bristol GRANT,95307918,-24249.5,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Bristol GRANT,95307918,13849.7,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Bath,95307919,92045.06,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Glasgow GRANT,95307920,19150.3,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Birmingham GRANT,95307921,-6144.11,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,Queen's University Belfast GRANT,95307922,52656.09,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,Queen's University Belfast GRANT,95307923,59986.98,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,University College London GRANT,95307924,26236.29,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,University of Newcastle upon Tyne GRANT,95307925,1504.2,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Newcastle upon Tyne GRANT,95307925,4259.04,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Exeter GRANT,95307926,28469.19,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Warwick,95307927,20239.32,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Engineering,University of Newcastle upon Tyne GRANT,95307928,19841.91,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Engineering,The University of Manchester GRANT,95307929,19213.22,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,The University of Manchester GRANT,95307929,4803.3,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Healthcare,University of Leeds GRANT,95307930,126390.74,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Oxford GRANT,95307931,26099.89,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University College London GRANT,95307932,25102.72,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,95307933,27641.08,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,95307934,23502.93,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,The University of Manchester GRANT,95307935,57424.79,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Plymouth GRANT,95307936,11243.74,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,Aston University GRANT,95307937,36262.45,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Bristol GRANT,95307938,57649.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Southampton GRANT,95307939,26762.99,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Healthcare,University of Hull GRANT,95307940,5459.14,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Sheffield GRANT,95307941,28595.26,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Engineering,University of Southampton GRANT,95307942,43239.02,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,King's College London,95307943,29841,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,Goldsmiths College University of London,95307944,5583.07,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Energy Engineering,University of Edinburgh,95307945,-235.57,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Engineering,University of Edinburgh,95307945,54629.07,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Glasgow GRANT,95307946,44844.02,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Exeter GRANT,95307947,13449.5,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy ICT,ICSTM,95307948,10085.42,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare ICT,ICSTM,95307948,10085.42,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,ICSTM,95307948,20170.81,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,LWEC Eng,University of Newcastle upon Tyne GRANT,95307949,31007.75,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,LWEC LWEC,University of Newcastle upon Tyne GRANT,95307949,62015.45,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Newcastle upon Tyne GRANT,95307949,31007.75,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,LWEC Eng,University of Durham GRANT,95307950,-14148.75,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,LWEC LWEC,University of Durham GRANT,95307950,-28297.51,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Durham GRANT,95307950,-14148.75,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,LWEC Eng,University of Nottingham GRANT,95307951,25837.9,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,LWEC LWEC,University of Nottingham GRANT,95307951,51675.73,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Nottingham GRANT,95307951,25837.9,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Bristol GRANT,95307952,44943.66,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,GU Global Uncertainty,ICSTM,95307953,18199.81,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,GU ICT,ICSTM,95307953,4142.21,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,Brunel University London GRANT,95307954,-4200.5,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Physical Sciences,University of Aberdeen GRANT,95307955,3391.51,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Aberdeen GRANT,95307955,10174.55,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,The University of Manchester GRANT,95307956,42272.87,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,ICSTM,95307957,41650.9,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Newcastle upon Tyne GRANT,95307958,64125.41,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Cambridge,95307959,-13912.4,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Cambridge,95307959,39207.63,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Sheffield GRANT,95307960,30166.41,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Physical Sciences,"University of Wales, Cardiff - UWC",95307961,18639.53,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Leeds GRANT,95307962,23979.9,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,R H B N C GRANT,95307963,46085.04,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Glasgow GRANT,95307964,19449,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Bristol GRANT,95307965,29149.69,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Liverpool GRANT,95307966,18959.97,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Edinburgh,95307967,24844.47,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,Loughborough University GRANT,95307968,22485.45,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Engineering,University of Cambridge,95307969,31552.16,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,"University of Wales, Cardiff - UWC",95307970,42610.87,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Greenwich GRANT,95307971,21088.93,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,Brunel University London GRANT,95307972,27096.78,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Warwick,95307973,25455.48,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,Brunel University London GRANT,95307974,45162.05,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,Swansea University,95307975,16343,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Surrey GRANT,95307976,-30617.02,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Engineering,University of Birmingham GRANT,95307977,19091.91,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,University of Warwick,95307978,19981.75,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,95307979,29915.19,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,Heriot-Watt University GRANT,95307980,48052.51,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Reading GRANT,95307981,21124.06,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy ICT,"University of Wales, Cardiff - UWC",95307982,4231.77,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,"University of Wales, Cardiff - UWC",95307982,4231.74,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,The University of Manchester GRANT,95307983,-62.64,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,The University of Manchester GRANT,95307983,31036.58,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC ICT,ICSTM,95307984,-1660.12,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,ICSTM,95307984,-1660.12,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,ICSTM,95307984,20555.32,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,ICSTM,95307984,20555.37,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Liverpool GRANT,95307985,50408.45,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Leicester GRANT,95307986,28689.89,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,95307987,42321.51,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Cambridge,95307988,23515.3,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Bath,95307989,5219.44,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Engineering,University of Surrey GRANT,95307990,23111.97,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Oxford GRANT,95307991,3705.31,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Physical Sciences,Queen's University Belfast GRANT,95307992,-181037.89,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,Queen's University Belfast GRANT,95307992,-57932.12,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,Queen's University Belfast GRANT,95307992,-123105.78,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Plymouth GRANT,95307993,36495.46,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University College London GRANT,95307994,26578.44,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Bath,95307995,45229.14,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Strathclyde GRANT,95307996,21423.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,Queen Mary University of London,95307997,18740.6,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Cambridge,95307998,-3726.21,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Glasgow GRANT,95307999,27276.83,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Healthcare Engineering,University College London GRANT,95308000,-46.94,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Healthcare Healthcare,University College London GRANT,95308000,-46.94,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,95308000,39901.68,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Healthcare,University College London GRANT,95308000,39901.65,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of St Andrews GRANT,95308001,27587.66,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Nottingham GRANT,95308002,43664.4,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,R H B N C GRANT,95308003,16358.71,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Sheffield GRANT,95308004,-272132.32,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Infrastructure,University of Edinburgh,95308005,-9750.17,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,De Montfort University,95308007,35871.96,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,ICSTM,95308008,30919.49,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Southampton GRANT,95308009,4389.86,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Engineering,Glyndwr University,95308010,25250.42,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare ICT,The University of Manchester GRANT,95308011,-12616.31,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,The University of Manchester GRANT,95308011,-12616.33,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Bristol GRANT,95308012,-10819.18,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,ICSTM,95308013,14855.71,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,GU Global Uncertainty,University of Cambridge,95308014,16941.7,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,GU ICT,University of Cambridge,95308014,32494.26,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Physical Sciences,University College London GRANT,95308015,67931.13,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Physical Sciences,"University of Wales, Cardiff - UWC",95308016,19971.13,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,NC Physical Sciences,University of Nottingham GRANT,95308017,-0.1,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,University of Nottingham GRANT,95308017,6552.02,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Infrastructure,University of Birmingham GRANT,95308018,20433.68,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,Open University GRANT,95308019,26720.17,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,ICSTM,95308020,47856.96,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,University of York GRANT,95308021,18610.42,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Maths,University of Surrey GRANT,95308022,13472.54,GBP
BIS,EPSRC,20/09/2016,Capital Grants & Equipment to HEIs,Manufacturing Physical Sciences,University of Southampton GRANT,95308023,-7276.21,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Physical Sciences,University of Southampton GRANT,95308023,102240.1,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,University College London GRANT,95308024,58847.09,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Dundee,95308025,4577.62,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Reading GRANT,95308026,-47990.38,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Newcastle upon Tyne GRANT,95308027,19356.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,The University of Manchester GRANT,95308028,16924.98,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Cambridge,95308029,19418.72,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Brighton GRANT,95308030,9977.91,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Physical Sciences,King's College London,95308031,7866.72,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,The University of Manchester GRANT,95308032,22354.24,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Liverpool GRANT,95308033,1502.12,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Sheffield GRANT,95308034,3041.05,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,95308035,30244.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Glasgow GRANT,95308036,24452.34,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Dundee,95308037,18584.98,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,95308038,14296.69,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Exeter GRANT,95308039,22561.8,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Edinburgh,95308040,17274.8,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Nottingham GRANT,95308041,24908.38,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,Loughborough University GRANT,95308042,6665.55,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Edinburgh,95308043,12270.2,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,Heriot-Watt University GRANT,95308044,13628.81,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Sheffield GRANT,95308045,9860.1,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Manufacturing,University of Oxford GRANT,95308046,13557.83,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,University of Warwick,95308047,11716.17,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,University of Glasgow GRANT,95308048,7920.83,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,University of Aberdeen GRANT,95308049,1585.54,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC ICT,University of Exeter GRANT,95308050,97924.29,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Oxford GRANT,95308051,202091.69,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Healthcare Engineering,University College London GRANT,95308052,23898.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Manufacturing Engineering,University College London GRANT,95308052,23898.67,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Engineering,University of Bristol GRANT,95308053,18693.06,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Energy Energy,University of Oxford GRANT,95308054,8095.81,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,NC Maths,King's College London,95308055,8566.7,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,University of Southampton GRANT,95308056,46142.85,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,ICSTM,95308057,38022.86,GBP
BIS,EPSRC,20/09/2016,Research Grant Expenditure,Digital Economy Digital Economy,Bangor University,95308058,10324.04,GBP
