Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,02/12/2016,T&S UK - Public Transport,RCUK Executive Director,Unspecified,97746364,7.24,GBP
BIS,EPSRC,02/12/2016,T&S UK - Public Transport,RCUK Executive Director,Unspecified,97746364,10,GBP
BIS,EPSRC,02/12/2016,T&S UK - Subsistence,RCUK Executive Director,Unspecified,97746364,2.2,GBP
BIS,EPSRC,02/12/2016,T&S UK - Subsistence,RCUK Executive Director,Unspecified,97746364,13.22,GBP
BIS,EPSRC,02/12/2016,T&S UK - Subsistence,RCUK Executive Director,Unspecified,97746364,16.05,GBP
BIS,EPSRC,02/12/2016,T&S UK - Subsistence,RCUK Executive Director,Unspecified,97746364,60,GBP
BIS,EPSRC,05/12/2016,Education Fees & Study Materials,Communications and Public Engagement,Unspecified,97716012,123.73,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Strategy,Unspecified,97731415,2.8,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Strategy,Unspecified,97731415,4.9,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Strategy,Unspecified,97731415,10,GBP
BIS,EPSRC,05/12/2016,T&S UK - Subsistence,Strategy,Unspecified,97731415,21.05,GBP
BIS,EPSRC,05/12/2016,Computing Consumables,EPSRC Corporate Services,XMA Ltd,97740396,593.42,GBP
BIS,EPSRC,05/12/2016,T&S UK - Public Transport,Strategy,Addison Lee Plc,97744675,21.48,GBP
BIS,EPSRC,05/12/2016,Mobile Phone Costs,RCUK Executive Director,Telefonica UK Ltd (O2),97745792,38.8,GBP
BIS,EPSRC,05/12/2016,Corporate Events,Programme Delivery Quantum Technology,Dantsantilis Photographer,97745811,900,GBP
BIS,EPSRC,05/12/2016,Marketing & PR,Communications and Stakeholder Engagement,Reckord Media,97745944,131.5,GBP
BIS,EPSRC,05/12/2016,Marketing & PR,Communications and Stakeholder Engagement,Reckord Media,97745944,1675,GBP
BIS,EPSRC,05/12/2016,Mobile Phone Costs,RCUK Executive Director,Telefonica UK Ltd (O2),97746627,14.96,GBP
BIS,EPSRC,05/12/2016,Mobile Phone Costs,RCUK Executive Director,Telefonica UK Ltd (O2),97746628,51.02,GBP
BIS,EPSRC,05/12/2016,Meetings & Catering,Programme Delivery Infrastructure,Posterboards Direct,97746675,277.32,GBP
BIS,EPSRC,05/12/2016,Marketing & PR,Communications and Stakeholder Engagement,STIRLING MEDIA LTD,97746688,7200,GBP
BIS,EPSRC,05/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746804,160,GBP
BIS,EPSRC,05/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746805,160,GBP
BIS,EPSRC,05/12/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,97746809,160,GBP
BIS,EPSRC,05/12/2016,T&S Overseas - Public Transport,RCUK-Newton Activity,Unspecified,97746865,23.93,GBP
BIS,EPSRC,05/12/2016,T&S Overseas - Subsistence,RCUK-Newton Activity,Unspecified,97746865,6.32,GBP
BIS,EPSRC,05/12/2016,T&S Overseas - Subsistence,RCUK-Newton Activity,Unspecified,97746865,6.45,GBP
BIS,EPSRC,05/12/2016,T&S Overseas - Subsistence,RCUK-Newton Activity,Unspecified,97746865,22.07,GBP
BIS,EPSRC,05/12/2016,T&S Overseas - Subsistence,RCUK-Newton Activity,Unspecified,97746865,30,GBP
BIS,EPSRC,05/12/2016,T&S UK - Parking Tolls Congestion Charges,Admin Business Innovation Director,Unspecified,97746866,4,GBP
BIS,EPSRC,05/12/2016,T&S UK - Mileage,Admin Business Innovation Director,Unspecified,97746868,38.7,GBP
