Transparency Data ,,,,,,,,
,,,,,,,,
The supplier data has to be made anonymous,,,,,,,,
,,,,,,,,
Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Invoice Currency Unit
BIS,EPSRC,20/06/2016,T&S UK - Public Transport,Programme Delivery Digital Economy,Unspecified,95055929,8,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,95055929,2.58,GBP
BIS,EPSRC,20/06/2016,T&S UK - Public Transport,Communications and Stakeholder Engagement,Unspecified,95055930,7,GBP
BIS,EPSRC,20/06/2016,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,95055931,17.85,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,95055931,3.99,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,95055931,33.78,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,95055931,47.32,GBP
BIS,EPSRC,20/06/2016,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,95055932,19.9,GBP
BIS,EPSRC,20/06/2016,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,95055932,40.98,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Leaders,Unspecified,95055932,4.49,GBP
BIS,EPSRC,20/06/2016,T&S UK - Accommodation,Director RB/UR,Unspecified,95055933,87.9,GBP
BIS,EPSRC,20/06/2016,T&S UK - Mileage,Director RB/UR,Unspecified,95055933,262.8,GBP
BIS,EPSRC,20/06/2016,T&S UK - Parking Tolls Congestion Charges,Director RB/UR,Unspecified,95055933,12,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Director RB/UR,Unspecified,95055933,11.69,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,95055934,3.99,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,95055934,5,GBP
BIS,EPSRC,20/06/2016,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,95055934,10.47,GBP
BIS,EPSRC,20/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077354,160,GBP
BIS,EPSRC,20/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077356,160,GBP
BIS,EPSRC,20/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077357,160,GBP
BIS,EPSRC,20/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077358,160,GBP
BIS,EPSRC,20/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077361,160,GBP
BIS,EPSRC,20/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077363,160,GBP
BIS,EPSRC,21/06/2016,Printing & Stationery,JRS,PG Events Ltd,94916444,1800,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015402,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015403,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015404,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015406,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015408,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015412,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015468,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015470,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95015471,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95022356,320,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95022357,320,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95022358,320,GBP
BIS,EPSRC,21/06/2016,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,95049354,297,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077353,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077355,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077359,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077360,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077362,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077364,160,GBP
BIS,EPSRC,21/06/2016,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,95077365,160,GBP
BIS,EPSRC,21/06/2016,Non-staff travel and subsistance,Programme Delivery ICT,Enterprise Rent-A-Car UK Ltd,95102379,11.42,GBP
BIS,EPSRC,21/06/2016,Non-staff travel and subsistance,Programme Delivery ICT,Enterprise Rent-A-Car UK Ltd,95102379,57.08,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,95102379,9.68,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,95102379,48.41,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,9.47,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,40.01,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,41.26,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,46.76,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,47.36,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,57.55,GBP
BIS,EPSRC,21/06/2016,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,95102379,62,GBP
BIS,EPSRC,21/06/2016,Meetings & Catering,Programme Delivery Maths,Calder Conference Ltd,95107355,7810.45,GBP
BIS,EPSRC,21/06/2016,Meetings & Catering,Programme Delivery Maths,Calder Conference Ltd,95107357,131.34,GBP
BIS,EPSRC,21/06/2016,Meetings & Catering,Programme Delivery ICT,Calder Conference Ltd,95107358,390,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,Associate Director Operations,Redfern Travel Ltd,95107366,147.06,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,Communications and Stakeholder Engagement,Redfern Travel Ltd,95107366,0.1,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,Communications and Stakeholder Engagement,Redfern Travel Ltd,95107366,119.5,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,Programme Delivery Infrastructure,Redfern Travel Ltd,95107366,0.1,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,Programme Delivery Infrastructure,Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,QUANT-ERA,Redfern Travel Ltd,95107366,0.2,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,QUANT-ERA,Redfern Travel Ltd,95107366,1,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Accommodation,QUANT-ERA,Redfern Travel Ltd,95107366,165.78,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Admin Business Innovation Director,Redfern Travel Ltd,95107366,122.4,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Admin Business Innovation Director,Redfern Travel Ltd,95107366,174.31,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Admin Business Innovation Director,Redfern Travel Ltd,95107366,290.3,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Chief Executive,Redfern Travel Ltd,95107366,37.92,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Chief Executive,Redfern Travel Ltd,95107366,341.6,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Chist,Redfern Travel Ltd,95107366,69.8,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Chist,Redfern Travel Ltd,95107366,80.99,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Chist,Redfern Travel Ltd,95107366,129.09,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,Programme Delivery Maths,Redfern Travel Ltd,95107366,202.81,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,49.26,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,255.11,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,255.11,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,293.56,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,634.61,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK-Newton Activity,Redfern Travel Ltd,95107366,1037.93,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK-Newton Activity,Redfern Travel Ltd,95107366,1355.04,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Flights,RCUK-Newton Activity,Redfern Travel Ltd,95107366,1707.01,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Other Charges,RCUK Executive Director,Redfern Travel Ltd,95107366,104,GBP
BIS,EPSRC,21/06/2016,T&S Overseas - Other Charges,RCUK Executive Director,Redfern Travel Ltd,95107366,104,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Business Innovation Director,Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Business Innovation Director,Redfern Travel Ltd,95107366,1,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Business Innovation Director,Redfern Travel Ltd,95107366,80.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Business Innovation Director,Redfern Travel Ltd,95107366,99.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Business Innovation Director,Redfern Travel Ltd,95107366,148.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Unspecified,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,0.9,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,65.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,65.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,65.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,65.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,126.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,130.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,130.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin RCUK Strategy Unit,Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin RCUK Strategy Unit,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin RCUK Strategy Unit,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin RCUK Strategy Unit,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin RCUK Strategy Unit,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Admin RCUK Strategy Unit,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Chief Executive,Redfern Travel Ltd,95107366,0.4,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Chief Executive,Redfern Travel Ltd,95107366,119.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Chief Executive,Redfern Travel Ltd,95107366,119.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Chief Executive,Redfern Travel Ltd,95107366,616,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Communications and Stakeholder Engagement,Redfern Travel Ltd,95107366,0.3,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Communications and Stakeholder Engagement,Redfern Travel Ltd,95107366,119.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Communications and Stakeholder Engagement,Redfern Travel Ltd,95107366,122.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Communications and Stakeholder Engagement,Redfern Travel Ltd,95107366,150.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,EPSRC Corporate Services,Redfern Travel Ltd,95107366,0.2,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,EPSRC Corporate Services,Redfern Travel Ltd,95107366,59.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,EPSRC Corporate Services,Redfern Travel Ltd,95107366,71.33,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Newton Programme Delivery,Redfern Travel Ltd,95107366,0.1,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Newton Programme Delivery,Redfern Travel Ltd,95107366,162.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Digital Economy,Redfern Travel Ltd,95107366,0.1,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Digital Economy,Redfern Travel Ltd,95107366,71.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Energy,Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Energy,Redfern Travel Ltd,95107366,80.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Energy,Redfern Travel Ltd,95107366,90.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Energy,Redfern Travel Ltd,95107366,90.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Energy,Redfern Travel Ltd,95107366,135.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Energy,Redfern Travel Ltd,95107366,221.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,0.7,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,109.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,125.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,170.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,180.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,180.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Engineering,Redfern Travel Ltd,95107366,180.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,0.7,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,71.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,86.49,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,89.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,168.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,180.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,287.25,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,1.19,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,30.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,66.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,89.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,95.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,99.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,107.45,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery ICT,Redfern Travel Ltd,95107366,1667.94,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Impact,Redfern Travel Ltd,95107366,0.1,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Impact,Redfern Travel Ltd,95107366,85.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Manufacturing,Redfern Travel Ltd,95107366,0.1,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Manufacturing,Redfern Travel Ltd,95107366,115.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,0.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,0.8,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,65.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,75.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,77,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,86.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,90.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,102,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,119.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,RCUK Executive Director,Redfern Travel Ltd,95107366,0.3,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,RCUK Executive Director,Redfern Travel Ltd,95107366,44.48,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,RCUK Executive Director,Redfern Travel Ltd,95107366,161.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Accommodation,RCUK Executive Director,Redfern Travel Ltd,95107366,183.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Admin Business Innovation Director,Redfern Travel Ltd,95107366,153.3,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Admin Business Innovation Director,Redfern Travel Ltd,95107366,294.99,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Admin Peer Review and Output (excluding external panel member fees),Redfern Travel Ltd,95107366,60.77,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Chief Executive,Redfern Travel Ltd,95107366,229.99,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,External communications,Redfern Travel Ltd,95107366,158.17,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Digital Economy,Redfern Travel Ltd,95107366,143.17,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Energy,Redfern Travel Ltd,95107366,102.23,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Energy,Redfern Travel Ltd,95107366,143.17,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Energy,Redfern Travel Ltd,95107366,195.41,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Energy,Redfern Travel Ltd,95107366,263.17,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Healthcare,Redfern Travel Ltd,95107366,330.41,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery ICT,Redfern Travel Ltd,95107366,103.32,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery ICT,Redfern Travel Ltd,95107366,229.64,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,36,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,58.36,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,62.81,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,63.32,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,66.6,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,86.58,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,89.81,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,90.58,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Physical Sciences,Redfern Travel Ltd,95107366,239.17,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,Programme Delivery Quantum Technology,Redfern Travel Ltd,95107366,60.77,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,38.55,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,47.22,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,58.73,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,82.7,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,91.15,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,146.3,GBP
BIS,EPSRC,21/06/2016,T&S UK - Flights,RCUK Executive Director,Redfern Travel Ltd,95107366,154.51,GBP
BIS,EPSRC,21/06/2016,T&S UK - Other Charges,Programme Delivery Engineering,Redfern Travel Ltd,95107366,4.16,GBP
BIS,EPSRC,21/06/2016,T&S UK - Other Charges,Programme Delivery Engineering,Redfern Travel Ltd,95107366,116.16,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,-60.6,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,12.1,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,15,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,23.2,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,26.4,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,29.4,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,43.8,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,66.6,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,80.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,102.6,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,131.5,GBP
BIS,EPSRC,21/06/2016,T&S UK - Public Transport,Admin Business Innovation Director,Redfern Travel Ltd,95107366,134.1,GBP
